_id,title,description,release_date,genre,director,rating,cast[0].actor,cast[1].actor,cast[2].actor,cast[3].actor,cast[4].actor,cast[5].actor,cast[6].actor,cast[7].actor,cast[8].actor,cast[9].actor,cast[10].actor,cast[11].actor,cast[12].actor,cast[13].actor,cast[14].actor,cast[15].actor,cast[16].actor,cast[17].actor,cast[18].actor,cast[19].actor,cast[20].actor,cast[21].actor,cast[22].actor,cast[23].actor,cast[24].actor,cast[25].actor,cast[26].actor,cast[27].actor,cast[28].actor,cast[29].actor,cast[30].actor,cast[0].role,cast[1].role,cast[2].role,cast[3].role,cast[4].role,cast[5].role,cast[6].role,cast[7].role,cast[8].role,cast[9].role,cast[10].role,cast[11].role,cast[12].role,cast[13].role,cast[14].role,cast[15].role,cast[16].role,cast[17].role,cast[18].role,cast[19].role,cast[20].role,cast[21].role,cast[22].role,cast[23].role,cast[24].role,cast[25].role,cast[26].role,cast[27].role,cast[28].role,cast[29].role,cast[30].role,cast[0]._id,cast[1]._id,cast[2]._id,cast[3]._id,cast[4]._id,cast[5]._id,cast[6]._id,cast[7]._id,cast[8]._id,cast[9]._id,cast[10]._id,cast[11]._id,cast[12]._id,cast[13]._id,cast[14]._id,cast[15]._id,cast[16]._id,cast[17]._id,cast[18]._id,cast[19]._id,cast[20]._id,cast[21]._id,cast[22]._id,cast[23]._id,cast[24]._id,cast[25]._id,cast[26]._id,cast[27]._id,cast[28]._id,cast[29]._id,cast[30]._id,poster_url,is_deleted,__v,test_poster_url,language,banner_url,runtime,writer,trailer_url,view_count,created_at,updated_at,deleted_at
677ce255015ec47cd363f5f2,Uglies,"In a futuristic dystopia with enforced beauty standards, a teen awaiting mandatory cosmetic surgery embarks on a journey to find her missing friend.",2024-09-13T00:00:00.000Z,"Drama, Science Fiction (Sci-Fi)",McG,0,Joey King,Keith Powers,Chase Stokes,Laverne Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677ce255015ec47cd363f5f3,677ce255015ec47cd363f5f4,677ce255015ec47cd363f5f5,677ce255015ec47cd363f5f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736237646853-moviu poster-Uglies-01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736237646858-moviu banner-Uglies-01.png,01:42,Scott Westerfeld,,,,,
677ce441015ec47cd363f7b8,Trap,A man and his teenage daughter realize they're at the center of a dark and sinister event while watching a concert.,2024-08-02T00:00:00.000Z,"Horror, Crime",M. Night Shyamalan,0,Josh Hartnett,Saleka Night,Alison Pill,Kid Cudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677ce441015ec47cd363f7b9,677ce441015ec47cd363f7ba,677ce441015ec47cd363f7bb,677ce441015ec47cd363f7bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736238139366-moviu poster-Trap -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736238139371-moviu banner-Trap -01.png,01:45,M. Night Shyamalan,,,,,
677ce580015ec47cd36400f9,Immaculate,"An American nun embarks on a new journey when she joins a remote convent in the Italian countryside. However, her warm welcome quickly turns into a living nightmare when she discovers her new home harbours a sinister secret and unspeakable horrors.",2024-03-22T00:00:00.000Z,"Horror, Mystery",Michael Mohan,0,Sydney Sweeney,Álvaro Morte,Benedetta Porcaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677ce580015ec47cd36400fa,677ce580015ec47cd36400fb,677ce580015ec47cd36400fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736238459132-moviu poster-Immaculate -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736238459137-moviu banner-Immaculate -01.png,01:29,Andrew Lobel,,,,,
677ce765015ec47cd364048d,The Idea of You,A 40-year-old single mum begins an unexpected romance with a 24-year-old boy band singer.,2024-03-16T00:00:00.000Z,"Romance, Comedy",Michael Showalter,0,Anne Hathaway,Nicholas Galitzine,Ella Rubin,Viktor White,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677ce765015ec47cd364048e,677ce765015ec47cd364048f,677ce765015ec47cd3640490,677ce765015ec47cd3640491,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736238942659-moviu poster-The Idea of You -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736238942665-moviu banner-The Idea of You -01.png,01:55, Robinne Lee,,,,,
677ce892015ec47cd3640df9,Damsel,A young woman agrees to marry a handsome prince -- only to discover it was all a trap. She is thrown into a cave with a fire-breathing dragon and must rely solely on her wits and will to survive.\n,2024-03-08T00:00:00.000Z,"Action, Adventure",Juan Carlos Fresnadillo,0,Millie Bobby Brown,Nick Robinson,Shohreh Aghdashloo,Brooke Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677ce892015ec47cd3640dfa,677ce892015ec47cd3640dfb,677ce892015ec47cd3640dfc,677ce892015ec47cd3640dfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736239244002-moviu poster-Damsel-01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736239244007-moviu banner-Damsel-01.png,01:50,Dan Mazeau,,,,,
677cfd05015ec47cd3643456,Godzilla x Kong: The New Empire,"Godzilla and the almighty Kong face a colossal threat hidden deep within the planet, challenging their very existence and the survival of the human race.",2024-03-29T00:00:00.000Z,"Action, Science Fiction (Sci-Fi)",Adam Wingard,0,Rebecca Hall,Kaylee Hottle,Dan Stevens,Brian Tyree Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677cfd05015ec47cd3643457,677cfd05015ec47cd3643458,677cfd05015ec47cd3643459,677cfd05015ec47cd364345a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736244479798-moviu poster-Godzilla x Kong- The New Empire -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736244479804-moviu banner-Godzilla x Kong- The New Empire -01.png,01:55,"Terry Rossio, Simon Barrett, Jeremy Slater",,,,,
677cfe55015ec47cd3643a21,Spaceman,"Six months into a solo mission, a lonely astronaut confronts the cracks in his marriage with help from a mysterious creature he discovers on his ship.",2024-02-23T00:00:00.000Z,"Science Fiction (Sci-Fi), Adventure",Johan Renck,0,Adam Sandler,Paul Dano,Carey Mulligan,Kunal Nayyar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677cfe55015ec47cd3643a22,677cfe55015ec47cd3643a23,677cfe55015ec47cd3643a24,677cfe55015ec47cd3643a25,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736244813731-moviu poster-Spaceman -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736244813736-moviu banner-Spaceman -01.png,01:49,"Colby Day, Jaroslav Kalfař",,,,,
677d0492015ec47cd36443f0,Road House,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.",2024-03-21T00:00:00.000Z,"Action, Thriller",Doug Liman,0,Jake Gyllenhaal,Conor McGregor,Daniela Melchior,Post Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d0492015ec47cd36443f1,677d0492015ec47cd36443f2,677d0492015ec47cd36443f3,677d0492015ec47cd36443f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736246411661-moviu poster-Road House -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736246411667-moviu banner-Road House -01.png,02:01,"Rowdy Herrington, R. Lance Hill, Hilary Henkin",,,,,
677d0617015ec47cd36445d1,Find Me Falling,"After a failed comeback album, a rock star retreats to a cliffside home on Cyprus, only to find his new life complicated by visitors, and an old flame.",2024-07-19T00:00:00.000Z,"Comedy, Romance",Stelana Kliris,0,Ali Fumiko Whitney,Harry Connick Jr.,Agni Scott,Athina Roditou,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d0617015ec47cd36445d2,677d0617015ec47cd36445d3,677d0617015ec47cd36445d4,677d0617015ec47cd36445d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736246801739-moviu poster-Find Me Falling -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736246801744-moviu banner-Find Me Falling -01.png,01:34,Fiona Vigo Marshall,,,,,
677d0888015ec47cd36447bc,Alien: Romulus,Space colonizers come face to face with the most terrifying life-form in the universe while scavenging the deep ends of a derelict space station.,2024-08-16T00:00:00.000Z,"Science Fiction (Sci-Fi), Horror",Fede Álvarez,0,Cailee Spaeny,Robert Bobroczkyi,Isabela Merced,David Jonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d0888015ec47cd36447bd,677d0888015ec47cd36447be,677d0888015ec47cd36447bf,677d0888015ec47cd36447c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736247425778-moviu poster-Alien- Romulus -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736247425784-moviu banneAlien- Romulus -01.png,01:59,"Fede Álvarez, Rodo Sayagues",,,,,
677d0d32015ec47cd3646d48,Upgraded,"An aspiring art intern is invited on a last-minute work trip to London, where she meets a handsome stranger.",2024-02-09T00:00:00.000Z,"Comedy, Romance",Carlson Young,0,Camila Mendes,Archie Renaux,Marisa Tomei,Lena Olin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d0d32015ec47cd3646d49,677d0d32015ec47cd3646d4a,677d0d32015ec47cd3646d4b,677d0d32015ec47cd3646d4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736248620354-moviu poster-Upgraded -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736248620361-moviu banner-Upgraded -01.png,01:44,"Christine Lenig, Justin Michael Matthews, and Luke Spencer Roberts",,,,,
677d0f8d015ec47cd3646f3b,Killer Heat,"On a remote Greek island, twin brothers find themselves entangled in a tumultuous love triangle. A troubled detective known as 'The Jealousy Man' is brought in to investigate the case.",2024-09-26T00:00:00.000Z,"Mystery, Romance",Philippe Lacôte,0,Shailene Woodley,Richard Madden,Joseph Gordon-Levitt,Abbey Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d0f8d015ec47cd3646f3c,677d0f8d015ec47cd3646f3d,677d0f8d015ec47cd3646f3e,677d0f8d015ec47cd3646f3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736249223732-moviu poster-Killer Heat -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736249223737-moviu banner-Killer Heat -01.png,01:37,"Roberto Bentivegna, Matt Charman",,,,,
677d11eb015ec47cd364712c,IF,"After discovering she can see everyone's imaginary friends, a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids.\n",2024-05-17T00:00:00.000Z,"Family, Comedy",John Krasinski,0,Cailey Fleming,Ryan Reynolds,John Krasinski,Fiona Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d11eb015ec47cd364712d,677d11eb015ec47cd364712e,677d11eb015ec47cd364712f,677d11eb015ec47cd3647130,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736249829428-moviu poster-IF-01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736249829433-moviu banner-IF-01.png,01:48, John Krasinski,,,,,
677d1590015ec47cd3648e0d,The Wild Robot,"Shipwrecked on a deserted island, a robot named Roz must learn to adapt to its new surroundings. Building relationships with the native animals, Roz soon develops a parental bond with an orphaned gosling.",2024-10-18T00:00:00.000Z,"Adventure, Family",Chris Sanders,0,Kit Connor,Pedro Pascal,Bill Nighy,Stephanie Hsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d1590015ec47cd3648e0e,677d1590015ec47cd3648e0f,677d1590015ec47cd3648e10,677d1590015ec47cd3648e11,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736250761869-moviu poster-The Wild Robot .png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736250761875-moviu banner-The Wild Robot -01.png,01:42,Chris Sanders,,,,,
677d18e0015ec47cd3649441,Young Woman and the Sea,"Through the steadfast support of her older sister and trainers, Trudy Ederle overcomes adversity and the animosity of a patriarchal society to rise through the ranks of the Olympic swimming team and complete a 21-mile trek from France to England.",2024-05-16T00:00:00.000Z,"Drama, Romance",Joachim Rønning,0,Daisy Ridley,Stephen Graham,Jeanette Hain,Kim Bodnia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d18e0015ec47cd3649442,677d18e0015ec47cd3649443,677d18e0015ec47cd3649444,677d18e0015ec47cd3649445,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736251610889-moviu poster-Young Woman and the Sea-01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736251610895-moviu banner-Young Woman and the Sea-01.png,02:09, Jeff Nathanson,,,,,
677d1bb2015ec47cd3649c6e,It's What's Inside,A pre-wedding reunion descends into a psychological nightmare for a group of college friends when a surprise guest arrives with a mysterious suitcase that starts to tear the group apart.,2024-01-19T00:00:00.000Z,"Horror, Science Fiction (Sci-Fi)",Greg Jardin,0,Reina Hardesty,Gavin Leatherwood,James Morosini,Madison Davenport,Nina Bloomgarden,Hailee Keanna Lautenbach,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,677d1bb2015ec47cd3649c6f,677d1bb2015ec47cd3649c70,677d1bb2015ec47cd3649c71,677d1bb2015ec47cd3649c72,677d1bb2015ec47cd3649c73,677d1bb2015ec47cd3649c74,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736252332365-moviu poster-It's What's Inside -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736252332371-moviu banneIt's What's Inside -01.png,01:43,Greg Jardin,,,,,
677d1ed3015ec47cd3649e73,Twisters,"Haunted by a devastating encounter with a tornado, Kate Cooper gets lured back to the open plains by her friend, Javi, to test a groundbreaking new tracking system. She soon crosses paths with Tyler Owens, a charming but reckless social-media superstar who thrives on posting his storm-chasing adventures. As storm season intensifies, Kate, Tyler and their competing teams find themselves in a fight for their lives as multiple systems converge over central Oklahoma.",2024-07-19T00:00:00.000Z,"Action, Thriller",Lee Isaac Chung,0,Glen Powell,Kiernan Shipka,Anthony Ramos,David Corenswet,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d1ed3015ec47cd3649e74,677d1ed3015ec47cd3649e75,677d1ed3015ec47cd3649e76,677d1ed3015ec47cd3649e77,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736253133003-moviu poster-Twisters -01.png,true,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736253133009-moviu banner-Twisters -01.png,02:02, Mark L. Smith,,,,,
677d2068015ec47cd364a07a,Longlegs,"FBI Agent Lee Harker is assigned to an unsolved serial killer case that takes an unexpected turn, revealing evidence of the occult. Harker discovers a personal connection to the killer and must stop him before he strikes again.",2024-07-12T00:00:00.000Z,"Horror, Crime",Oz Perkins,0,Nicolas Cage,Maika Monroe,Kiernan Shipka,Alicia Witt,Blair Underwood,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,677d2068015ec47cd364a07b,677d2068015ec47cd364a07c,677d2068015ec47cd364a07d,677d2068015ec47cd364a07e,677d2068015ec47cd364a07f,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736253538367-moviu poster-Longlegs-01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736253538372-moviu banner-Longlegs-01.png,01:41,Oz Perkins,,,,,
677d21d4015ec47cd364a28b,Land of Bad,"When a Delta Force team is ambushed in enemy territory, a rookie officer refuses to abandon them. Their only hope lies with an Air Force drone pilot as the eyes in the sky during a brutal 48-hour battle for survival.",2024-02-16T00:00:00.000Z,"Action, Thriller",William Eubank,0,Russell Crowe,Liam Hemsworth,Luke Hemsworth,Chika Ikogwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d21d4015ec47cd364a28c,677d21d4015ec47cd364a28d,677d21d4015ec47cd364a28e,677d21d4015ec47cd364a28f,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736253902541-moviu poster-Land of Bad-01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736253902546-moviu banner-Land of Bad-01.png,01:54,"William Eubank, David Frigerio",,,,,
677d21d6015ec47cd364a291,Land of Bad,"When a Delta Force team is ambushed in enemy territory, a rookie officer refuses to abandon them. Their only hope lies with an Air Force drone pilot as the eyes in the sky during a brutal 48-hour battle for survival.",2024-02-16T00:00:00.000Z,"Action, Thriller",William Eubank,0,Russell Crowe,Liam Hemsworth,Luke Hemsworth,Chika Ikogwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d21d6015ec47cd364a292,677d21d6015ec47cd364a293,677d21d6015ec47cd364a294,677d21d6015ec47cd364a295,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736253908452-moviu poster-Land of Bad-01.png,true,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736253908453-moviu banner-Land of Bad-01.png,01:54,"William Eubank, David Frigerio",,,,,
677d2590015ec47cd364a6b8,Deadpool & Wolverine,"Deadpool's peaceful existence comes crashing down when the Time Variance Authority recruits him to help safeguard the multiverse. He soon unites with his would-be pal, Wolverine, to complete the mission and save his world from an existential threat.",2024-07-25T00:00:00.000Z,"Action, Comedy",Shawn Levy,0,Ryan Reynolds,Leslie Uggams,Hugh Jackman,Emma Corrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d2590015ec47cd364a6b9,677d2590015ec47cd364a6ba,677d2590015ec47cd364a6bb,677d2590015ec47cd364a6bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736254858592-moviu poster-Deadpool & Wolverine -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736254858598-moviu banner-Deadpool & Wolverine -01.png,02:07,"Ryan Reynolds, Shawn Levy, Rhett Reese, Zeb Wells, Paul Wernick, Wendy Molyneux, Lizzie Molyneux",,,,,
677d2e26015ec47cd364aae3,Inside Out 2,"Joy, Sadness, Anger, Fear and Disgust have been running a successful operation by all accounts. However, when Anxiety shows up, they aren't sure how to feel.",2024-06-14T00:00:00.000Z,"Family, Comedy",Kelsey Mann,0,Maya Hawke,Ayo Edebiri,Adèle Exarchopoulos,Lilimar Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677d2e26015ec47cd364aae4,677d2e26015ec47cd364aae5,677d2e26015ec47cd364aae6,677d2e26015ec47cd364aae7,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736257057212-moviu poster-Inside Out 2 -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736257057218-moviu banner-Inside Out 2 -01.png,01:36,"Meg LeFauve, Dave Holstein",,,,,
677e86776f0123cbf41e71e3,Transformers One,"Once upon a time, Optimus Prime and Megatron were friends bonded like brothers who managed to change the fate of the Cybertron planet forever. This is their untold original story, before they end up being bitter opponents.\n",2024-09-20T00:00:00.000Z,"Action, Science Fiction (Sci-Fi)",Josh Cooley,0,Brian Tyree Henry,Chris Hemsworth,Josh Cooley,Vanessa Liguori,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677e86776f0123cbf41e71e4,677e86776f0123cbf41e71e5,677e86776f0123cbf41e71e6,677e86776f0123cbf41e71e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736345201526-moviu poster-Transformers One -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736345201532-moviu banner-Transformers One -01.png,01:44,"Andrew Barrer, Gabriel Ferrari, Eric Pearson, Michael Sherman",,,,,
677e867a6f0123cbf41e71e9,Transformers One,"Once upon a time, Optimus Prime and Megatron were friends bonded like brothers who managed to change the fate of the Cybertron planet forever. This is their untold original story, before they end up being bitter opponents.\n",2024-09-20T00:00:00.000Z,"Action, Science Fiction (Sci-Fi)",Josh Cooley,0,Brian Tyree Henry,Chris Hemsworth,Josh Cooley,Vanessa Liguori,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677e867a6f0123cbf41e71ea,677e867a6f0123cbf41e71eb,677e867a6f0123cbf41e71ec,677e867a6f0123cbf41e71ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736345205259-moviu poster-Transformers One -01.png,true,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736345205260-moviu banner-Transformers One -01.png,01:44,"Andrew Barrer, Gabriel Ferrari, Eric Pearson, Michael Sherman",,,,,
677e880b6f0123cbf41e7d07,Argylle,"Reclusive author Elly Conway writes best-selling espionage novels about a secret agent named Argylle who's on a mission to unravel a global spy syndicate. However, when the plots of her books start to mirror the covert actions of a real-life spy organization, the line between fiction and reality begin to blur.",2024-02-01T00:00:00.000Z,"Action, Comedy",Matthew Vaughn,0,Bryce Dallas Howard,Henry Cavill,Sam Rockwell,Dua Lipa,Louis Partridge,Sofia Boutella,John Cena,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,677e880b6f0123cbf41e7d08,677e880b6f0123cbf41e7d09,677e880b6f0123cbf41e7d0a,677e880b6f0123cbf41e7d0b,677e880b6f0123cbf41e7d0c,677e880b6f0123cbf41e7d0d,677e880b6f0123cbf41e7d0e,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736345605424-moviu poster-Argylle -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736345605429-moviu banner-Argylle -01.png,02:19, Elly Conway,,,,,
677e89086f0123cbf41e9ce8,Ghostbusters: Frozen Empire,"The Spengler family returns to the iconic New York City firehouse where the original Ghostbusters have taken ghost-busting to the next level. When the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must unite to protect their home and save the world from a second ice age.",2024-03-22T00:00:00.000Z,"Fantasy, Comedy",Gil Kenan,0,Mckenna Grace,Emily Alyn Lind,Carrie Coon,Finn Wolfhard,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677e89086f0123cbf41e9ce9,677e89086f0123cbf41e9cea,677e89086f0123cbf41e9ceb,677e89086f0123cbf41e9cec,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736345857577-moviu poster-Ghostbusters- Frozen Empire -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736345857582-moviu banner-Ghostbusters- Frozen Empire -01.png,01:55,"Gil Kenan, Jason Reitman",,,,,
677e8a166f0123cbf41eb16c,Brothers,"Two criminal twin brothers, one trying to reform, embark on a dangerous heist road trip. Facing legal troubles, gunfights and family drama, they must reconcile their differences before their mission leads to self-destruction.",2024-10-10T00:00:00.000Z,Comedy,Max Barbakow,0,Peter Dinklage,Josh Brolin,Brendan Fraser,Glenn Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,677e8a166f0123cbf41eb16d,677e8a166f0123cbf41eb16e,677e8a166f0123cbf41eb16f,677e8a166f0123cbf41eb170,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1736346128351-moviu poster-Brothers -01.png,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1736346128356-moviu banner-Brothers -01.png,01:29, David Benioff,,,,,
